Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Vehicle_Type,multiple_deliveries,Festival,City,Time_taken,Delivery_distance
RANCHIRES01DEL01 ,37,5.0,23.416792,85.316842,23.426792,85.326842,15-03-2022,11:50:00,12:00:00,Fog,High ,2,Special Drinks,motorcycle ,0,No ,Metropolitian ,36,0.014142135623733162
MYSRES20DEL01 ,38,4.2,12.337978,76.616792,12.377978,76.656792,05-03-2022,13:25:00,13:40:00,Fog,High ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,33,0.05656854249491883
MYSRES09DEL02 ,20,4.4,12.323194,76.630583,12.373194,76.680583,15-03-2022,19:30:00,19:35:00,Fog,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,34,0.07071067811865199
INDORES11DEL01 ,20,4.9,22.751234,75.88949,22.861234,75.99949,31-03-2022,18:30:00,18:40:00,Windy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,24,0.15556349186103965
MUMRES16DEL03 ,29,5.0,19.120083,72.907385,19.210083,72.997385,23-03-2022,21:00:00,21:05:00,Fog,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,48,0.12727922061357083
VADRES01DEL02 ,27,4.8,22.307898,73.167788,22.327898,73.187788,01-04-2022,09:55:00,10:10:00,Stormy,Low ,2,Meal ,scooter ,1,No ,Urban ,16,0.028284271247458786
CHENRES04DEL01 ,21,4.6,13.02978,80.208812,13.13978,80.318812,20-03-2022,20:55:00,21:05:00,Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,24,0.15556349186103965
SURRES04DEL01 ,37,4.8,21.173493,72.801953,21.243493,72.871953,14-03-2022,20:55:00,21:05:00,Stormy,Jam ,0,Special Drinks,motorcycle ,2,No ,Urban ,37,0.09899494936612209
COIMBRES19DEL01 ,35,4.9,11.022298,76.998349,11.092298,77.068349,27-03-2022,19:35:00,19:40:00,Fog,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,48,0.09899494936611203
SURRES16DEL03 ,26,4.7,21.160437,72.774209,21.220437,72.834209,24-03-2022,18:40:00,18:45:00,Stormy,Medium ,0,Meal ,motorcycle ,0,No ,Urban ,11,0.0848528137423864
KNPRES11DEL02 ,37,4.9,26.474986,80.342796,26.494986,80.362796,17-02-2022,08:25:00,08:35:00,Sunny,Low ,1,Snack ,motorcycle ,0,No ,Urban ,14,0.028284271247458786
PUNERES06DEL02 ,23,5.0,18.546258,73.904337,18.676258,74.034337,25-03-2022,19:25:00,19:40:00,Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Urban ,24,0.18384776310849843
PUNERES15DEL03 ,34,4.5,18.636215,73.751081,18.726215,73.841081,31-03-2022,22:50:00,22:55:00,Sandstorms,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,18,0.12727922061358088
VADRES05DEL01 ,31,4.3,22.310526,73.170937,22.420526,73.280937,04-03-2022,22:00:00,22:05:00,Fog,Jam ,2,Special Drinks,motorcycle ,1,No ,Metropolitian ,37,0.15556349186103965
KOCRES05DEL03 ,36,4.4,9.970717,76.285447,10.060717,76.375447,16-02-2022,19:20:00,19:30:00,Stormy,Jam ,1,Special Drinks,scooter ,1,No ,Metropolitian ,39,0.12727922061357083
INDORES13DEL01 ,35,4.8,22.745049,75.892471,22.815049,75.962471,06-03-2022,23:00:00,23:15:00,Sunny,Low ,2,Snack ,scooter ,1,No ,Urban ,20,0.09899494936610952
BHPRES14DEL03 ,29,2.5,0.0,0.0,0.09,0.09,18-02-2022,22:55:00,23:05:00,Sunny,Low ,2,Special Drinks,scooter ,1,Yes ,Metropolitian ,41,0.12727922061357855
VADRES07DEL02 ,34,5.0,0.0,0.0,0.05,0.05,05-04-2022,22:20:00,22:30:00,Sunny,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,19,0.07071067811865477
SURRES01DEL02 ,20,4.9,21.186438,72.794115,21.236438,72.844115,07-03-2022,22:00:00,22:10:00,Sandstorms,Jam ,2,Meal ,motorcycle ,0,No ,Urban ,16,0.07071067811865325
PUNERES02DEL01 ,23,4.6,18.55144,73.804855,18.59144,73.844855,26-03-2022,12:20:00,12:25:00,Windy,High ,2,Snack ,scooter ,0,No ,Metropolitian ,21,0.05656854249491757
HYDRES02DEL01 ,24,4.7,17.41233,78.449654,17.42233,78.459654,11-03-2022,12:00:00,12:10:00,Sunny,High ,2,Drinks ,electric_scooter ,0,No ,Urban ,13,0.014142135623733162
RANCHIRES17DEL03 ,24,4.8,23.374878,85.335739,23.404878,85.365739,30-03-2022,17:15:00,17:30:00,Fog,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,29,0.04242640687119446
BANGRES06DEL02 ,37,4.6,12.979096,77.640625,13.109096,77.770625,23-03-2022,17:40:00,17:55:00,Sunny,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.18384776310849843
CHENRES18DEL02 ,31,4.8,12.981615,80.231598,13.031615,80.281598,28-03-2022,21:00:00,21:10:00,Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,30,0.07071067811865325
COIMBRES07DEL02 ,28,4.7,10.96185,76.971082,11.09185,77.101082,12-03-2022,19:30:00,19:45:00,Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,24,0.18384776310850975
SURRES08DEL02 ,34,4.6,21.173343,72.792731,21.223343,72.842731,03-03-2022,00:00:00,00:15:00,Cloudy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,19,0.07071067811865325
LUDHRES01DEL02 ,36,5.0,30.873988,75.842739,31.003988,75.972739,18-02-2022,22:35:00,22:50:00,Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,27,0.1838477631085085
AURGRES18DEL01 ,30,3.7,19.888716,75.321461,19.998716,75.431461,18-02-2022,21:30:00,21:40:00,Stormy,Jam ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,34,0.15556349186104218
SURRES07DEL02 ,24,4.6,21.170798,72.790489,21.250798,72.870489,16-03-2022,22:40:00,22:50:00,Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,21,0.11313708498985524
PUNERES09DEL03 ,24,4.7,18.536562,73.896485,18.626562,73.986485,06-03-2022,21:20:00,21:35:00,Windy,Jam ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,38,0.12727922061358088
SURRES06DEL02 ,24,4.9,21.185047,72.80859,21.205047,72.82859,01-03-2022,10:20:00,10:25:00,Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,18,0.028284271247468833
SURRES08DEL03 ,31,4.7,21.173343,72.792731,21.263343,72.882731,31-03-2022,19:10:00,19:15:00,Fog,Jam ,2,Special Drinks,motorcycle ,2,No ,Metropolitian ,41,0.12727922061358088
VADRES14DEL03 ,32,4.9,22.311603,73.165012,22.401603,73.255012,14-03-2022,21:50:00,22:00:00,Fog,Jam ,0,Special Drinks,motorcycle ,0,No ,Urban ,42,0.12727922061357083
KNPRES08DEL02 ,21,4.6,0.0,0.0,0.08,0.08,18-02-2022,17:20:00,17:35:00,Stormy,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,29,0.1131370849898476
BANGRES08DEL01 ,33,4.1,12.906229,77.596791,13.016229,77.706791,06-03-2022,21:40:00,21:50:00,Sandstorms,Jam ,0,Special Drinks,motorcycle ,1,No ,Urban ,35,0.15556349186103965
RANCHIRES07DEL02 ,37,4.7,23.359407,85.325055,23.439407,85.405055,25-03-2022,22:45:00,23:00:00,Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,20,0.11313708498984519
BHPRES12DEL01 ,22,4.4,0.0,0.0,0.11,0.11,16-02-2022,21:55:00,22:05:00,Fog,Jam ,1,Special Drinks,motorcycle ,2,No ,Metropolitian ,43,0.15556349186104046
CHENRES08DEL03 ,31,4.9,13.022394,80.242439,13.052394,80.272439,03-04-2022,20:55:00,21:00:00,Windy,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,30,0.0424264068711932
RANCHIRES08DEL01 ,23,4.8,23.353783,85.326967,23.423783,85.396967,20-03-2022,23:40:00,23:45:00,Sandstorms,Low ,2,Meal ,motorcycle ,1,No ,Metropolitian ,15,0.09899494936612209
VADRES19DEL02 ,38,4.3,22.311844,73.165081,22.441844,73.295081,25-03-2022,21:25:00,21:35:00,Fog,Jam ,2,Special Drinks,electric_scooter ,1,Yes ,Metropolitian ,48,0.18384776310849843
AURGRES14DEL01 ,28,4.5,19.875016,75.322405,19.985016,75.432405,14-02-2022,22:40:00,22:45:00,Cloudy,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,28,0.15556349186104218
COIMBRES19DEL03 ,27,4.8,11.022298,76.998349,11.112298,77.088349,31-03-2022,23:00:00,23:10:00,Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,24,0.12727922061357083
PUNERES04DEL01 ,20,4.6,18.51421,73.838429,18.55421,73.878429,15-03-2022,16:45:00,16:50:00,Sunny,Medium ,2,Meal ,motorcycle ,1,No ,Urban ,14,0.056568542494920084
INDORES15DEL02 ,37,4.9,22.760072,75.892574,22.780072,75.912574,03-03-2022,10:55:00,11:10:00,Cloudy,Low ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,19,0.028284271247468833
HYDRES15DEL01 ,21,4.3,17.45971,78.368855,17.56971,78.478855,10-03-2022,17:45:00,17:50:00,Stormy,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,34,0.15556349186103965
COIMBRES010DEL02 ,23,4.6,11.003008,76.97544,11.133009,77.10544,04-03-2022,17:35:00,17:50:00,Sunny,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,13,0.18384847021664016
PUNERES20DEL02 ,27,4.9,18.592718,73.773572,18.642718,73.823572,03-03-2022,18:30:00,18:40:00,Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,19,0.07071067811865074
LUDHRES01DEL02 ,38,4.2,30.873988,75.842739,30.893988,75.862739,17-02-2022,11:40:00,11:45:00,Fog,High ,2,Special Drinks,motorcycle ,1,No ,Metropolitian ,31,0.028284271247468833
INDORES07DEL01 ,35,5.0,22.722634,75.886959,22.792634,75.956959,14-03-2022,21:50:00,22:00:00,Cloudy,Jam ,1,Special Drinks,scooter ,3,No ,Metropolitian ,47,0.09899494936611203
SURRES13DEL03 ,36,4.3,21.170096,72.789122,21.230096,72.849122,03-03-2022,23:20:00,23:25:00,Stormy,Low ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,31,0.08485281374237635
KOLRES12DEL03 ,26,4.1,22.551084,88.354127,22.581084,88.384127,13-02-2022,23:25:00,23:35:00,Stormy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,21,0.04242640687119446
HYDRES19DEL03 ,33,4.5,17.458998,78.500366,17.518998,78.560366,07-03-2022,17:50:00,17:55:00,Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,24,0.0848528137423864
INDORES11DEL01 ,40,3.0,22.751234,75.88949,22.821234,75.95949,25-03-2022,NaN ,21:45:00,Sandstorms,Jam ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,31,0.09899494936612209
INDORES04DEL02 ,21,4.7,22.753659,75.903365,22.883659,76.033365,16-03-2022,17:10:00,17:15:00,Cloudy,Medium ,1,Special Drinks,scooter ,1,No ,Metropolitian ,35,0.183847763108511
MYSRES02DEL02 ,25,4.6,12.304569,76.643622,12.384569,76.723622,06-03-2022,17:20:00,17:30:00,Sunny,Medium ,2,Snack ,motorcycle ,0,No ,Metropolitian ,15,0.1131370849898565
BANGRES20DEL03 ,40,3.0,12.972161,77.596014,13.062161,77.686014,10-03-2022,NaN ,20:35:00,Rainny,Low ,3,Snack ,scooter ,1,No ,Metropolitian ,14,0.12727922061358088
JAPRES15DEL02 ,39,4.9,26.891191,75.802083,26.911191,75.822083,03-04-2022,10:25:00,10:30:00,Fog,Low ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,19,0.028284271247468833
INDORES04DEL02 ,32,4.8,22.753659,75.903365,22.773659,75.923365,07-03-2022,09:30:00,09:35:00,Stormy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,20,0.028284271247468833
PUNERES05DEL01 ,31,4.8,18.543626,73.905101,18.583626,73.945101,15-03-2022,16:15:00,16:20:00,Cloudy,Medium ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,19,0.05656854249491757
HYDRES04DEL01 ,28,4.7,17.411028,78.329645,17.481028,78.399645,04-03-2022,22:30:00,22:35:00,Windy,Low ,2,Snack ,scooter ,0,No ,Urban ,17,0.09899494936611956
KOLRES17DEL03 ,24,4.7,22.569358,88.433452,22.659358,88.523452,14-02-2022,17:45:00,18:00:00,Sandstorms,Medium ,1,Drinks ,scooter ,1,No ,Urban ,18,0.12727922061358088
JAPRES05DEL02 ,27,4.4,26.905287,75.794592,26.925287,75.814592,09-03-2022,10:20:00,10:35:00,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,15,0.028284271247468833
BANGRES18DEL01 ,37,4.7,12.913041,77.683237,12.983041,77.753237,14-03-2022,18:35:00,18:45:00,Sunny,Medium ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,39,0.09899494936611203
RANCHIRES08DEL02 ,39,4.3,23.353783,85.326967,23.483783,85.456967,31-03-2022,19:15:00,19:30:00,Windy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,35,0.1838477631085085
RANCHIRES17DEL02 ,34,4.8,23.374878,85.335739,23.454878,85.415739,02-03-2022,17:30:00,17:45:00,Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,25,0.1131370849898477
BHPRES07DEL01 ,34,3.5,0.0,0.0,0.07,0.07,14-02-2022,20:30:00,20:45:00,Windy,Jam ,1,Special Drinks,motorcycle ,1,No ,Urban ,33,0.09899494936611666
SURRES05DEL02 ,38,5.0,21.175104,72.804342,21.255104,72.884342,04-03-2022,22:40:00,22:45:00,Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,27,0.11313708498984519
CHENRES06DEL02 ,29,4.7,13.054347,80.257221,13.104347,80.307221,28-03-2022,18:30:00,18:35:00,Cloudy,Medium ,2,Meal ,motorcycle ,0,No ,Urban ,12,0.07071067811865325
RANCHIRES13DEL03 ,31,4.8,23.374989,85.335486,23.404989,85.365486,19-03-2022,22:55:00,23:00:00,Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,23,0.04242640687119446
KOLRES07DEL02 ,33,4.9,22.547186,88.35068,22.567186,88.37068,17-02-2022,11:20:00,11:35:00,Stormy,High ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.028284271247458786
MUMRES16DEL03 ,40,3.0,19.120083,72.907385,19.150083,72.937385,24-03-2022,NaN ,23:05:00,Rainny,Low ,2,Snack ,electric_scooter ,1,No ,Urban ,24,0.042426406871191945
JAPRES17DEL03 ,25,5.0,26.892312,75.806896,26.982312,75.896896,20-03-2022,21:30:00,21:35:00,Fog,Jam ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,42,0.12727922061358088
MUMRES01DEL02 ,39,3.8,19.12663,72.829976,19.25663,72.959976,12-03-2022,23:20:00,23:25:00,Cloudy,Low ,1,Special Drinks,scooter ,0,No ,Metropolitian ,37,0.18384776310850096
MYSRES14DEL03 ,21,4.6,0.0,0.0,0.03,0.03,30-03-2022,21:10:00,21:15:00,Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,11,0.042426406871192854
AGRRES08DEL02 ,26,4.6,27.160934,78.044095,27.290934,78.174095,16-02-2022,20:00:00,20:10:00,Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,30,0.18384776310849843
INDORES07DEL02 ,30,4.8,22.722634,75.886959,22.742634,75.906959,01-04-2022,08:55:00,09:00:00,Windy,Low ,1,Snack ,scooter ,4,No ,Urban ,26,0.028284271247458786
JAPRES20DEL03 ,20,4.7,26.956431,75.776649,27.096431,75.916649,08-03-2022,21:45:00,21:55:00,Windy,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,25,0.1979898987322341
MUMRES05DEL02 ,23,4.6,18.927584,72.832585,19.007584,72.912585,04-03-2022,18:20:00,18:25:00,Fog,Medium ,0,Special Drinks,motorcycle ,1,No ,Urban ,39,0.11313708498985775
PUNERES17DEL01 ,24,4.9,18.530963,73.828972,18.540963,73.838972,03-03-2022,10:10:00,10:20:00,Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Urban ,10,0.014142135623735673
KOLRES15DEL01 ,34,4.4,22.552672,88.352885,22.622672,88.422885,12-02-2022,22:55:00,23:10:00,Fog,Low ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,40,0.09899494936611203
PUNERES16DEL02 ,23,4.9,18.536718,73.830327,18.616719,73.910327,06-03-2022,19:35:00,19:40:00,Cloudy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,41,0.1131377920988368
SURRES20DEL01 ,21,4.9,21.15276,72.778059,21.22276,72.848059,12-03-2022,23:00:00,23:15:00,Windy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,10,0.09899494936612209
